Content Manifest for Depot 3405691 

Manifest ID / date     : 2521253029469654291 / 09/28/2025 12:23:57 
Total number of files  : 347 
Total number of chunks : 50509 
Total bytes on disk    : 53095599986 
Total bytes compressed : 51508112304 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 __Installer\EAAntiCheat
     174790904    167 3c1df2922039c1bad7ef1c754f203afa9c81196e     0 __Installer\EAAntiCheat\EAAntiCheat.Installer.exe
        154107      1 35dbb0a2df6753467da43e3900cbb5aa023610ce     0 __Installer\installerdata.xml
             0      0 0000000000000000000000000000000000000000    40 __Installer\Origin
             0      0 0000000000000000000000000000000000000000    40 __Installer\Origin\redist
             0      0 0000000000000000000000000000000000000000    40 __Installer\Origin\redist\internal
             0      0 0000000000000000000000000000000000000000    40 __Installer\Origin\redist\internal\Autorun
             0      0 0000000000000000000000000000000000000000     0 __Installer\Origin\redist\internal\Autorun\placeholder
       1552064      2 a320115e0cc65ae7af483cf474511e666d14e4c5     0 __Installer\Origin\redist\internal\EAappInstaller.exe
        145829      1 6a945fddd940d32379bdb2c8ba3d540d031ee548     0 __Installer\Touchup.dat
       1066256      2 38a13b8ebf8d7c431ac592650ca3d964e5c53b79     0 __Installer\Touchup.exe
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2012Update3
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2012Update3\eula
         54883      1 500e7179ebd9e29167c499f268c02746d7a02815     0 __Installer\vc\vc2012Update3\eula\de_DE.rtf
         47634      1 64f17b270f415568bf248f2e78ee51f99d661504     0 __Installer\vc\vc2012Update3\eula\en_US.rtf
         54037      1 9d9152bef79a69532f3bf021c0f1f0a828cc8408     0 __Installer\vc\vc2012Update3\eula\es_ES.rtf
         53997      1 6096f20e095f550c59c1fb6d413f1dfece8eab3a     0 __Installer\vc\vc2012Update3\eula\es_MX.rtf
         55074      1 a7457dd99cccb5c00e222f1c28aeb400731224af     0 __Installer\vc\vc2012Update3\eula\fr_FR.rtf
         51739      1 7c655956a83768226d627c8636d859030bce797f     0 __Installer\vc\vc2012Update3\eula\it_IT.rtf
         94217      1 c76fd1b07bb0772d3dd6ca48d95b0420c16f48a3     0 __Installer\vc\vc2012Update3\eula\ja_JP.rtf
        235251      1 335a9df0d3cd5a29b63ddf04d8dbb3fc381932c5     0 __Installer\vc\vc2012Update3\eula\ko_KR.rtf
         84609      1 30c057e7e41cc8d2e54bb96c879ea7f8e83fc28f     0 __Installer\vc\vc2012Update3\eula\ru_RU.rtf
         86288      1 ca34102d11408fb717614ae027499667761e9018     0 __Installer\vc\vc2012Update3\eula\zh_CN.rtf
         83686      1 3c6c0e8ed2e0a9d05011e5de71381c0a8af13e7c     0 __Installer\vc\vc2012Update3\eula\zh_TW.rtf
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2012Update3\redist
       7185000      7 c4ac45564e801e1bfd87936cac8a76c5754cdbd4     0 __Installer\vc\vc2012Update3\redist\vcredist_x64.exe
       6552288      7 7d6f654c16f9ce534bb2c4b1669d7dc039c433c9     0 __Installer\vc\vc2012Update3\redist\vcredist_x86.exe
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2013
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2013\eula
         65210      1 a0055aebe17e285d2983e4edb49d0f3fa18aedb8     0 __Installer\vc\vc2013\eula\de_DE.rtf
         55312      1 f3b2bf788f5405560e0dfd540d2f0662bd6758e9     0 __Installer\vc\vc2013\eula\en_US.rtf
         62676      1 a76adfbd9ed7479bf686432166ba289946576363     0 __Installer\vc\vc2013\eula\es_ES.rtf
         62676      1 a76adfbd9ed7479bf686432166ba289946576363     0 __Installer\vc\vc2013\eula\es_MX.rtf
         62797      1 426d089e7ff90a054668d31c3d2230aa77bb072c     0 __Installer\vc\vc2013\eula\fr_FR.rtf
         61135      1 8c4e1d73bb43552c47ac291e77bb7b5e396bbd24     0 __Installer\vc\vc2013\eula\it_IT.rtf
        109616      1 4100c4cf7d3b15ad9c03ad4e901add7aeb67a2cb     0 __Installer\vc\vc2013\eula\ja_JP.rtf
        274738      1 b7eff0c14c7c11c03ccb291681feed0b227643b1     0 __Installer\vc\vc2013\eula\ko_KR.rtf
        102056      1 a5da8d67f1e5701f2593990cf4e3cfe247ab861e     0 __Installer\vc\vc2013\eula\ru_RU.rtf
        100064      1 bfca25d902daf439fa57ca27368aa499ab5141b2     0 __Installer\vc\vc2013\eula\zh_CN.rtf
         96364      1 91c4c137bb33b26060d738c7f7f5ecf5ec754bec     0 __Installer\vc\vc2013\eula\zh_TW.rtf
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2013\redist
       7194312      7 8bf41ba9eef02d30635a10433817dbb6886da5a2     0 __Installer\vc\vc2013\redist\vcredist_x64.exe
       6503984      7 df7f0a73bfa077e483e51bfb97f5e2eceedfb6a3     0 __Installer\vc\vc2013\redist\vcredist_x86.exe
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2015
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2015\eula
         11775      1 22e908ef2dd80221cde6c2bb1ae27099c5f5697d     0 __Installer\vc\vc2015\eula\cs_CZ.rtf
         12146      1 9a27b68a23be4aa2cbd1f0f4d4616df52a74134f     0 __Installer\vc\vc2015\eula\de_DE.rtf
          8863      1 52ba1e75accbef329f64ea75111666f643d8987c     0 __Installer\vc\vc2015\eula\en_US.rtf
         10616      1 3ddc843d2021f62994c6ed35ebc8a193c4045994     0 __Installer\vc\vc2015\eula\es_ES.rtf
         12019      1 f8c597e00968431a66dcdd79a8de95705976d39e     0 __Installer\vc\vc2015\eula\fr_FR.rtf
         11154      1 2fcd519823f1664c59a959acbee37093ec94f62e     0 __Installer\vc\vc2015\eula\it_IT.rtf
         32348      1 8a7a57681813ae27f9579427b086685143073d13     0 __Installer\vc\vc2015\eula\ja_JP.rtf
         29329      1 91036034ca0bbd9a30bfc0bc2045791d57e94005     0 __Installer\vc\vc2015\eula\ko_KR.rtf
         13213      1 e4b954832036d98943f2380dcce636473a84f9d5     0 __Installer\vc\vc2015\eula\pl_PL.rtf
         10200      1 fe033a175d4f0c766b95d67d5da933c608323159     0 __Installer\vc\vc2015\eula\pt_BR.rtf
         54812      1 05e1a450fd077607612aa0506143140ccc8017b9     0 __Installer\vc\vc2015\eula\ru_RU.rtf
         12669      1 c9dba340889aafd07996a8bfcab7c14f404e07a6     0 __Installer\vc\vc2015\eula\tr_TR.rtf
         19329      1 e2b4f4cf493929ad01edb33d9034f9129a15742e     0 __Installer\vc\vc2015\eula\zh_CN.rtf
         19250      1 99e9a3879e14465d3abe47e03a0eb52ecb7c1fcc     0 __Installer\vc\vc2015\eula\zh_TW.rtf
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2015\redist
      14990824     15 ff15c4f5da3c54f88676e6b44f3314b173835c28     0 __Installer\vc\vc2015\redist\vc_redist.x64.exe
      14157672     14 e99e5b17b0ad882833bbdc8cf798dc56f9947a5e     0 __Installer\vc\vc2015\redist\vc_redist.x86.exe
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2017
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2017\eula
        160779      1 6e167422885142b0430e248547bb8f84f1419aaf     0 __Installer\vc\vc2017\eula\cs_CZ.rtf
        140483      1 f270e60ef78590e691b2619474a99844c1a5c396     0 __Installer\vc\vc2017\eula\de_DE.rtf
        151317      1 7c89fa9929a455cc35ad0abd5f02aa485dc90e5d     0 __Installer\vc\vc2017\eula\en_US.rtf
        144562      1 a0c44e6c5a595ecaf8043518763f180e9756d5be     0 __Installer\vc\vc2017\eula\es_ES.rtf
        139377      1 bbde5f2e5c744bf7eb4931ad0be883bd8a89cee2     0 __Installer\vc\vc2017\eula\fr_FR.rtf
        133475      1 8aec2dc65731718179c0c5b02e887f9a6b3cab9b     0 __Installer\vc\vc2017\eula\it_IT.rtf
        160801      1 e896a800a95ba4a96cfec646fc90a960ec88105b     0 __Installer\vc\vc2017\eula\ja_JP.rtf
        379015      1 42b0ce497422880205d56a31060d1cdc7993a5b5     0 __Installer\vc\vc2017\eula\ko_KR.rtf
        148968      1 98336ea3f725d7fd9cc1a73d442bde024d317453     0 __Installer\vc\vc2017\eula\pl_PL.rtf
        136654      1 0ff1e1c0cdb5a61cc0868437ed87b96b4fb4d7d0     0 __Installer\vc\vc2017\eula\pt_BR.rtf
        197110      1 d634bf0c6f63caab88809234e884c406944c4ee2     0 __Installer\vc\vc2017\eula\ru_RU.rtf
        181472      1 ddb2ca9032c5a9c091eac53b679f6ba428077b00     0 __Installer\vc\vc2017\eula\tr_TR.rtf
        128206      1 5d6f253cf230649117bf33f116564ac04dbcbac5     0 __Installer\vc\vc2017\eula\zh_CN.rtf
        130251      1 a7bc4812f7d4334f230a3c74eb9e8e0df0a0612f     0 __Installer\vc\vc2017\eula\zh_TW.rtf
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2017\redist
      15261400     16 007064d974a55940838f19cd0b0e3aaf27ca06a7     0 __Installer\vc\vc2017\redist\vc_redist.x64.exe
      14401656     15 ba1f7e7cace62f7c55ab948cd3b29acc4e8e2329     0 __Installer\vc\vc2017\redist\vc_redist.x86.exe
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2019
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2019\eula
         13053      1 aac1cdaf085162eff5eaabf562452c93b73370cb     0 __Installer\vc\vc2019\eula\cs_CZ.rtf
         11936      1 e8286e843192802e5ebf1be67ae30bcad75ac4bb     0 __Installer\vc\vc2019\eula\de_DE.rtf
          9046      1 182a6f93703549290bcde92920d37bc1dec712bb     0 __Installer\vc\vc2019\eula\en_US.rtf
         10714      1 bba1991ba6459c9f19b235c43a9b781a24324606     0 __Installer\vc\vc2019\eula\es_ES.rtf
         11593      1 f13902a39ceae703a4713ac883d55cfee5f1876c     0 __Installer\vc\vc2019\eula\fr_FR.rtf
         11281      1 36aae7f10a19d336c725cafc8583b26d1f5e2325     0 __Installer\vc\vc2019\eula\it_IT.rtf
         28232      1 cc069fe8f8bc3b6ee2085a4eacf40db26c842bac     0 __Installer\vc\vc2019\eula\ja_JP.rtf
         27936      1 960b9da48f4cddf29e78bbae995b52204b26d51b     0 __Installer\vc\vc2019\eula\ko_KR.rtf
         13265      1 ab1da8fecdf85cf487709774033f5b4b79dff8de     0 __Installer\vc\vc2019\eula\pl_PL.rtf
         10656      1 009f36bbdad5b9972e8069e53855fc656ea05800     0 __Installer\vc\vc2019\eula\pt_BR.rtf
         31915      1 c00d0b11f6b25246357053f6620e57d990efc698     0 __Installer\vc\vc2019\eula\ru_RU.rtf
         13379      1 8768518f2318f1b8a3f8908a056213042a377cc4     0 __Installer\vc\vc2019\eula\tr_TR.rtf
         17863      1 d1a8c3730231d51c7bb85a7a15b948794e99bdce     0 __Installer\vc\vc2019\eula\zh_CN.rtf
         18127      1 5dbfa18928529a798ff84c14fd333cb08b3377c0     0 __Installer\vc\vc2019\eula\zh_TW.rtf
             0      0 0000000000000000000000000000000000000000    40 __Installer\vc\vc2019\redist
      25635768     25 21ce0ee54bff57f69fafa741025bf2f15b356405     0 __Installer\vc\vc2019\redist\vc_redist.x64.exe
      13953392     14 c2743ffc36d2af40ade0e370be52d6b202874114     0 __Installer\vc\vc2019\redist\vc_redist.x86.exe
